Timestamp,Min_Windspeed1,Max_Windspeed1,Avg_Windspeed1,Var_Windspeed1,Min_Windspeed2,Max_Windspeed2,Avg_Windspeed2,Var_Windspeed2,Min_AmbientTemp,Max_AmbientTemp,Avg_AmbientTemp,Min_Pressure,Max_Pressure,Avg_Pressure,Min_Humidity,Max_Humidity,Avg_Humidity,Min_Precipitation,Max_Precipitation,Avg_Precipitation,Max_Raindetection,Anemometer1_Avg_Freq,Anemometer2_Avg_Freq,Pressure_Avg_Freq,metamast_missing_values
2016-01-18 00:00:00+00:00,396.2,645.2,3.6284722222222223,21.91,392.8,637.7,3.595138888888889,21.67,1805.0,1923,12.930555555555555,146085.0,146158,1014.7083333333334,9252.0,9637,65.52083333333333,0,0,0,0,69.32638888888889,68.53472222222223,414.65277777777777,0
2016-01-19 00:00:00+00:00,270.4,472.5,2.567361111111111,17.330000000000002,267.1,469.1,2.5430555555555556,17.11,1870.0,1980,13.430555555555555,145714.0,145765,1012.0486111111111,9645.0,10186,68.86111111111111,0,0,0,0,47.93055555555556,47.486111111111114,412.0,0
2016-01-20 00:00:00+00:00,447.5,772.0,4.197916666666667,42.97,439.8,770.7,4.178472222222222,44.34,2109.0,2228,14.993055555555555,145524.0,145577,1010.7152777777778,11850.0,12240,83.56944444444444,17,103,57,0,80.60416666666667,80.27083333333333,410.6736111111111,0
2016-01-21 00:00:00+00:00,199.4,373.3,1.9743055555555555,11.13,194.1,374.2,1.9618055555555556,11.85,2166.0,2285,15.54861111111111,146152.0,146210,1015.1736111111111,13100.0,13330,91.70833333333333,0,0,0,0,36.06944444444444,35.8125,415.125,0
2016-01-22 00:00:00+00:00,382.5,651.5,3.579861111111111,24.29,384.6,651.8,3.599305555555555,24.64,2324.0,2459,16.541666666666668,146856.0,146909,1019.9722222222222,11390.0,11797,80.44444444444444,0,4,2,0,68.29166666666667,68.63194444444444,419.9166666666667,0
2016-01-23 00:00:00+00:00,841.2,1466.7,8.011111111111111,113.22,850.3,1477.5,8.08125,114.02,2218.0,2339,15.916666666666666,147146.0,147195,1022.0416666666666,10948.0,11221,76.95833333333333,0,0,0,0,157.08333333333334,158.50694444444446,421.99305555555554,0
2016-01-24 00:00:00+00:00,591.6,1198.3,6.204861111111111,102.84,598.1,1207.5,6.258333333333334,104.11,2251.0,2359,15.9375,147198.0,147255,1022.3611111111111,10085.0,10362,70.91666666666667,0,0,0,0,120.97222222222223,122.06944444444444,422.30555555555554,0
2016-01-25 00:00:00+00:00,535.3,994.4,5.322222222222222,72.09,544.9,1000.8,5.3694444444444445,72.71000000000001,2164.0,2291,15.409722222222221,147150.0,147195,1022.0347222222222,11010.0,11259,77.125,0,0,0,0,103.11111111111111,104.25694444444444,422.00694444444446,0
2016-01-26 00:00:00+00:00,272.1,484.7,2.634027777777778,17.31,272.5,483.2,2.6131944444444444,17.1,1902.0,2013,13.583333333333334,147317.0,147373,1023.3541666666666,11745.0,12127,82.86805555555556,1,5,3,0,49.166666666666664,48.916666666666664,423.25,0
2016-01-27 00:00:00+00:00,201.3,372.2,1.9486111111111113,14.19,204.1,373.7,1.9562499999999998,14.46,1830.0,1953,13.07638888888889,147057.0,147108,1021.375,10971.0,11369,77.49305555555556,0,6,3,0,35.55555555555556,35.77777777777778,421.3333333333333,0
2016-01-28 00:00:00+00:00,323.0,575.4,3.1312499999999996,20.73,319.4,572.7,3.098611111111111,20.65,1834.0,1961,13.152777777777779,147050.0,147105,1021.3333333333334,11237.0,11531,78.93055555555556,0,0,0,0,59.263888888888886,58.666666666666664,421.30555555555554,0
2016-01-29 00:00:00+00:00,362.8,605.4,3.3319444444444444,21.75,354.6,596.5,3.276388888888889,21.2,1839.0,1969,13.29861111111111,147091.0,147166,1021.7569444444445,10323.0,10696,72.90972222222223,0,0,0,0,63.298611111111114,62.22222222222222,421.6875,0
2016-01-30 00:00:00+00:00,278.5,509.6,2.714583333333333,20.73,273.6,504.2,2.6847222222222222,20.52,1843.0,1964,13.20138888888889,147640.0,147688,1025.5,9763.0,10166,69.02777777777777,0,0,0,0,50.99305555555556,50.395833333333336,425.4513888888889,0
2016-01-31 00:00:00+00:00,432.0,750.6,4.088888888888889,37.56,425.7,738.6,4.022222222222222,36.46,1948.0,2074,13.875,147625.0,147677,1025.4027777777778,9474.0,9877,67.09722222222223,0,0,0,0,78.53472222222223,77.1875,425.3263888888889,0
2016-02-01 00:00:00+00:00,301.8,523.4,2.836111111111111,20.48,296.3,520.2,2.8159722222222223,21.12,2337.0,2478,16.72222222222222,147156.0,147209,1022.0972222222222,8209.0,8755,58.916666666666664,0,0,0,0,53.298611111111114,52.90972222222222,422.02777777777777,0
2016-02-02 00:00:00+00:00,417.5,695.0,3.855555555555556,25.03,417.5,700.1,3.8687500000000004,25.94,2288.0,2409,16.243055555555557,146780.0,146819,1019.4652777777778,7807.0,8264,55.74305555555556,0,0,0,0,73.90972222222223,74.10416666666667,419.4236111111111,0
2016-02-03 00:00:00+00:00,310.9,531.9,2.896527777777778,20.740000000000002,306.6,528.5,2.8680555555555554,20.72,1934.0,2058,13.895833333333334,146684.0,146730,1018.8611111111111,12209.0,12496,85.69444444444444,0,0,0,0,54.52777777777778,54.03472222222222,418.8333333333333,0
2016-02-04 00:00:00+00:00,1321.4,2321.9,12.67361111111111,290.15,1328.3,2337.4,12.752777777777778,294.88,2161.0,2243,15.340277777777779,146873.0,146938,1020.2083333333334,9971.0,10286,70.25694444444444,0,2,1,0,250.65972222222223,252.17361111111111,420.13194444444446,0
2016-02-05 00:00:00+00:00,923.0,1980.1,10.15763888888889,301.41,934.0,1989.7,10.227083333333333,302.17,2099.0,2223,14.840277777777779,146358.0,146416,1016.5694444444445,10382.0,10583,72.67361111111111,0,0,0,0,200.15972222222223,201.53472222222223,416.5138888888889,0
2016-02-06 00:00:00+00:00,489.1,1169.6,5.702083333333333,138.32,483.9,1174.7,5.69375,142.49,2203.0,2290,15.430555555555555,146175.0,146238,1015.3333333333334,11356.0,11627,79.74305555555556,0,0,0,0,110.72916666666667,110.79166666666667,415.2708333333333,0
2016-02-07 00:00:00+00:00,842.0,1472.0,8.026388888888889,125.68,837.9,1465.1,8.0125,124.91,2149.0,2243,15.17361111111111,146533.0,146590,1017.7708333333334,10568.0,10922,74.53472222222223,9,17,12,0,157.47916666666666,157.1875,417.7291666666667,0
2016-02-08 00:00:00+00:00,511.3,834.1,4.657638888888889,36.86,503.9,823.0,4.6,36.61,1951.0,2063,13.916666666666666,147170.0,147224,1022.1736111111111,9890.0,10204,69.70138888888889,0,0,0,0,89.92361111111111,88.83333333333333,422.125,0
2016-02-09 00:00:00+00:00,727.4,1194.4,6.690972222222222,80.34,724.5,1196.1,6.6875,80.79,2119.0,2236,15.01388888888889,147007.0,147082,1021.1944444444445,10971.0,11382,77.625,0,0,0,0,130.65277777777777,130.65972222222223,421.13194444444446,0
2016-02-10 00:00:00+00:00,777.1,1361.0,7.467361111111111,89.84,781.3,1368.9,7.506944444444445,91.05,2157.0,2275,15.45138888888889,146528.0,146584,1017.7638888888889,13187.0,13424,92.34027777777777,3,17,10,0,146.30555555555554,147.02777777777777,417.6736111111111,0
2016-02-11 00:00:00+00:00,857.8,1536.7,8.321527777777778,119.6,860.9,1538.6,8.359722222222222,119.3,2241.0,2354,15.9375,145939.0,145990,1013.6527777777778,13600.0,13773,94.96527777777777,58,110,80,0,163.40277777777777,164.125,413.625,0
2016-02-12 00:00:00+00:00,809.1,1440.5,7.852083333333334,125.33,812.9,1442.4,7.864583333333333,126.53,2227.0,2348,15.680555555555555,146037.0,146079,1014.3194444444445,13024.0,13237,91.15972222222223,1,7,4,0,153.92361111111111,154.29166666666666,414.3125,0
2016-02-13 00:00:00+00:00,933.9,1739.4,9.284027777777778,177.83,939.4,1745.8,9.315972222222221,179.1,2213.0,2324,15.76388888888889,145700.0,145759,1012.0138888888889,13149.0,13449,92.35416666666667,1,21,9,0,182.61111111111111,183.33333333333334,411.9791666666667,0
2016-02-14 00:00:00+00:00,1380.7,2645.0,13.931249999999999,459.54,1379.0,2634.0,13.864583333333334,457.78000000000003,1971.0,2095,14.0,145057.0,145122,1007.5138888888889,10603.0,11085,75.27777777777777,26,76,50,0,275.69444444444446,274.4583333333333,407.47222222222223,0
2016-02-15 00:00:00+00:00,939.0,1656.6,8.897222222222222,147.91,927.4,1634.9,8.787500000000001,143.98,1499.0,1611,10.708333333333334,145430.0,145504,1010.2430555555555,8507.0,8863,60.15972222222222,0,2,1,0,174.86805555555554,172.65972222222223,410.2291666666667,0
2016-02-16 00:00:00+00:00,795.1,1649.0,8.472222222222221,196.42,784.1,1616.8,8.32986111111111,186.3,1259.0,1387,9.13888888888889,146200.0,146278,1015.5486111111111,6204.0,6524,44.020833333333336,0,0,0,0,166.41666666666666,163.52083333333334,415.5138888888889,0
2016-02-17 00:00:00+00:00,352.8,712.7,3.6847222222222222,49.35,356.1,718.0,3.6909722222222223,49.72,1453.0,1569,10.42361111111111,146514.0,146559,1017.5763888888889,6150.0,6504,43.78472222222222,0,0,0,0,70.42361111111111,70.49305555555556,417.5486111111111,0
2016-02-18 00:00:00+00:00,599.9,1027.8,5.672916666666667,62.79,594.9,1025.3,5.640277777777778,63.31,1573.0,1694,11.347222222222221,145549.0,145609,1010.9930555555555,10982.0,11333,77.43055555555556,26,84,53,0,110.29861111111111,109.65972222222223,410.96527777777777,0
2016-02-19 00:00:00+00:00,677.2,1335.6,6.976388888888889,130.03,670.4,1334.5,6.955555555555556,131.22,1593.0,1712,11.54861111111111,145577.0,145651,1011.2569444444445,10774.0,11144,75.95833333333333,4,20,9,0,136.44444444444446,136.02777777777777,411.125,0
2016-02-20 00:00:00+00:00,1205.4,2184.3,11.744444444444445,265.78000000000003,1212.4,2189.5,11.804166666666667,269.76,2023.0,2123,14.416666666666666,146079.0,146163,1014.7569444444445,9385.0,9736,66.34027777777777,0,6,3,0,231.90972222222223,233.15972222222223,414.6736111111111,0
2016-02-21 00:00:00+00:00,1101.5,1965.2,10.722916666666666,211.09,1110.1,1979.6,10.785416666666666,213.22,2052.0,2180,14.770833333333334,145817.0,145874,1012.8402777777778,10729.0,11025,75.45138888888889,0,0,0,0,211.4375,212.77777777777777,412.7708333333333,0
2016-02-22 00:00:00+00:00,467.3,831.5,4.484027777777778,39.44,463.4,831.6,4.475694444444445,41.11,2022.0,2131,14.520833333333334,145978.0,146035,1013.9097222222222,11417.0,11701,80.15972222222223,0,0,0,0,86.46527777777777,86.29166666666667,413.8541666666667,0
2016-02-23 00:00:00+00:00,438.9,734.8,4.103472222222222,25.57,433.0,730.9,4.078472222222222,25.87,2030.0,2129,14.368055555555555,146798.0,146866,1019.6597222222222,11245.0,11562,79.03472222222223,0,2,1,0,78.86805555555556,78.31944444444444,419.5833333333333,0
2016-02-24 00:00:00+00:00,625.3,1072.0,5.875694444444445,74.96,620.7,1072.3,5.852777777777778,75.01,1760.0,1868,12.479166666666666,146252.0,146301,1015.7847222222222,11501.0,11808,80.88194444444444,2,24,14,0,114.3125,113.89583333333333,415.7291666666667,0
2016-02-25 00:00:00+00:00,688.2,1116.7,6.251388888888889,52.75,682.8,1111.8,6.2243055555555555,52.89,1852.0,1979,13.26388888888889,146187.0,146258,1015.5486111111111,10442.0,10889,74.04861111111111,0,0,0,0,121.97222222222223,121.26388888888889,415.44444444444446,0
2016-02-26 00:00:00+00:00,753.0,1491.8,7.736111111111111,232.77,753.5,1491.0,7.722916666666666,233.17000000000002,1735.0,1865,12.527777777777779,145071.0,145130,1007.6111111111111,11291.0,11699,79.75694444444444,42,120,80,0,151.52777777777777,151.29166666666666,407.59027777777777,0
2016-02-27 00:00:00+00:00,1169.8,2212.7,11.706944444444444,306.68,1164.0,2196.0,11.622916666666667,301.68,1317.0,1421,9.541666666666666,143937.0,144007,999.7777777777778,8659.0,9035,61.361111111111114,0,2,1,0,231.31944444444446,229.5625,399.69444444444446,0
2016-02-28 00:00:00+00:00,966.2,1732.2,9.364583333333334,165.43,955.9,1717.7,9.302083333333334,161.97,1429.0,1544,10.277777777777779,144481.0,144542,1003.5416666666666,9646.0,9965,68.01388888888889,0,0,0,0,184.20138888888889,182.9375,403.47222222222223,0
2016-02-29 00:00:00+00:00,499.4,844.8,4.667361111111111,34.730000000000004,495.7,841.5,4.651388888888889,35.05,1618.0,1734,11.618055555555555,145686.0,145745,1011.9444444444445,9897.0,10290,70.04166666666667,0,0,0,0,90.11805555555556,89.75694444444444,411.90277777777777,0
2016-03-01 00:00:00+00:00,440.5,788.4,4.249305555555555,39.04,434.2,779.6,4.19375,38.410000000000004,1885.0,2008,13.444444444444445,146759.0,146824,1019.3958333333334,8374.0,8925,59.923611111111114,0,0,0,0,81.69444444444444,80.61805555555556,419.34027777777777,0
2016-03-02 00:00:00+00:00,311.8,583.3,3.0881944444444445,25.23,309.9,580.9,3.0784722222222225,25.44,1846.0,1961,13.125,146659.0,146713,1018.6666666666666,11064.0,11465,78.19444444444444,0,0,0,0,58.34722222222222,58.19444444444444,418.61805555555554,0
2016-03-03 00:00:00+00:00,377.3,725.8,3.829861111111111,34.96,376.5,726.8,3.822222222222222,34.5,1629.0,1742,11.70138888888889,145841.0,145895,1013.0486111111111,12772.0,12970,89.29166666666667,0,2,1,0,73.36805555555556,73.14583333333333,413.0,0
2016-03-04 00:00:00+00:00,437.2,724.4,4.019444444444444,27.46,429.2,724.6,3.979861111111111,29.12,1760.0,1874,12.51388888888889,144956.0,144997,1006.7569444444445,12307.0,12605,86.44444444444444,0,6,3,0,77.04861111111111,76.19444444444444,406.71527777777777,0
2016-03-05 00:00:00+00:00,877.7,1560.4,8.462499999999999,125.42,874.0,1549.9,8.413194444444445,123.33,1652.0,1759,11.82638888888889,145110.0,145152,1007.8888888888889,9851.0,10239,69.70833333333333,0,2,1,0,166.13194444444446,165.19444444444446,407.8541666666667,0
2016-03-06 00:00:00+00:00,635.0,1108.3,5.997916666666667,64.37,629.8,1102.7,5.9631944444444445,64.39,1518.0,1631,11.0,145438.0,145511,1010.2361111111111,9406.0,9827,66.63888888888889,0,0,0,0,116.86111111111111,116.08333333333333,410.15972222222223,0
2016-03-07 00:00:00+00:00,858.3,1525.5,8.234722222222222,149.31,848.4,1514.6,8.170833333333333,149.28,1612.0,1742,11.541666666666666,144870.0,144922,1006.2569444444445,9439.0,9830,66.82638888888889,9,35,22,0,161.53472222222223,160.40277777777777,406.21527777777777,0
2016-03-08 00:00:00+00:00,449.4,876.4,4.605555555555556,75.6,442.3,866.2,4.538194444444445,73.37,1628.0,1749,11.666666666666666,145557.0,145610,1011.0555555555555,8408.0,8840,59.6875,0,0,0,0,88.84027777777777,87.45833333333333,410.9861111111111,0
2016-03-09 00:00:00+00:00,533.3,931.0,5.095833333333333,55.27,532.8,930.1,5.084722222222222,54.94,1841.0,1965,13.222222222222221,145862.0,145933,1013.1111111111111,7632.0,8125,54.604166666666664,0,0,0,0,98.65972222222223,98.33333333333333,413.0208333333333,0
2016-03-10 00:00:00+00:00,600.1,1170.0,6.113888888888889,92.8,598.3,1164.9,6.0875,92.62,1672.0,1795,11.95138888888889,145417.0,145483,1010.1805555555555,9136.0,9580,64.90972222222223,0,0,0,0,119.09027777777777,118.4375,410.1041666666667,0
2016-03-11 00:00:00+00:00,325.6,681.1,3.4652777777777777,52.44,321.2,671.9,3.4131944444444446,51.03,1890.0,2028,13.51388888888889,145636.0,145673,1011.5138888888889,5152.0,5518,36.854166666666664,0,0,0,0,65.93055555555556,64.88888888888889,411.4583333333333,0
2016-03-12 00:00:00+00:00,350.4,694.2,3.568055555555555,37.84,348.2,687.2,3.5347222222222223,37.230000000000004,1961.0,2086,13.979166666666666,145781.0,145860,1012.625,5799.0,6225,41.708333333333336,0,0,0,0,68.02777777777777,67.42361111111111,412.5138888888889,0
2016-03-13 00:00:00+00:00,317.6,631.2,3.2840277777777778,39.48,319.3,633.6,3.283333333333333,40.19,1971.0,2100,14.097222222222221,145500.0,145542,1010.5555555555555,7626.0,8117,54.50694444444444,0,0,0,0,62.388888888888886,62.326388888888886,410.5208333333333,0
2016-03-14 00:00:00+00:00,342.7,641.1,3.401388888888889,34.58,336.1,637.0,3.35625,34.22,1867.0,1992,13.3125,145215.0,145269,1008.7361111111111,9843.0,10358,70.15277777777777,0,0,0,0,64.75694444444444,63.958333333333336,408.7083333333333,0
2016-03-15 00:00:00+00:00,378.9,684.5,3.7152777777777777,36.440000000000005,375.3,687.3,3.7083333333333335,36.74,1910.0,2028,13.70138888888889,145778.0,145829,1012.5486111111111,10475.0,10905,74.13888888888889,0,0,0,0,71.00694444444444,70.9375,412.46527777777777,0
2016-03-16 00:00:00+00:00,556.4,987.7,5.326388888888889,54.730000000000004,554.1,989.3,5.325694444444444,55.2,1965.0,2071,14.090277777777779,145680.0,145729,1011.8125,11478.0,11870,81.08333333333333,0,2,1,0,103.22916666666667,103.29166666666667,411.78472222222223,0
2016-03-17 00:00:00+00:00,274.4,540.7,2.773611111111111,29.68,274.5,542.1,2.771527777777778,30.1,1896.0,2008,13.645833333333334,145637.0,145701,1011.5763888888889,11473.0,11778,80.66666666666667,0,2,1,0,52.15972222222222,52.09722222222222,411.53472222222223,0
2016-03-18 00:00:00+00:00,316.4,561.3,3.023611111111111,23.04,313.2,563.8,3.0194444444444444,23.94,1922.0,2038,13.833333333333334,145328.0,145371,1009.3402777777778,12044.0,12325,84.63194444444444,0,2,1,0,57.166666666666664,57.125,409.2916666666667,0
2016-03-19 00:00:00+00:00,473.8,850.9,4.579861111111111,47.78,466.0,856.2,4.601388888888889,50.2,1993.0,2097,14.13888888888889,145054.0,145085,1007.4097222222222,11195.0,11695,79.49305555555556,28,96,61,0,88.36805555555556,88.76388888888889,407.3888888888889,0
2016-03-20 00:00:00+00:00,434.4,796.8,4.277083333333334,49.18,400.9,803.0,4.191666666666666,57.77,1885.0,2015,13.42361111111111,144802.0,144849,1005.7152777777778,11202.0,11690,79.47222222222223,0,4,2,0,82.32638888888889,80.54861111111111,405.6666666666667,0
2016-03-21 00:00:00+00:00,368.5,774.2,3.954861111111111,56.26,352.9,774.8,3.8784722222222223,61.11,1819.0,1944,12.881944444444445,144303.0,144354,1002.3472222222222,10934.0,11455,77.75,4,66,35,0,75.84027777777777,74.33333333333333,402.2708333333333,0
2016-03-22 00:00:00+00:00,552.0,1031.0,5.479166666666667,73.46,535.0,1026.7,5.392361111111111,75.17,1792.0,1927,12.715277777777779,144287.0,144343,1002.1875,11344.0,11823,80.36111111111111,5,24,14,0,106.31944444444444,104.65277777777777,402.125,0
2016-03-23 00:00:00+00:00,563.6,972.6,5.334722222222222,49.05,561.1,967.1,5.291666666666667,49.06,1773.0,1897,12.73611111111111,144463.0,144502,1003.3194444444445,9752.0,10193,69.16666666666667,0,1,1,0,103.44444444444444,102.61805555555556,403.28472222222223,0
2016-03-24 00:00:00+00:00,362.8,667.2,3.560416666666667,32.97,358.6,671.4,3.582638888888889,33.78,1863.0,1973,13.243055555555555,145299.0,145335,1009.1805555555555,9721.0,10147,68.90277777777777,0,0,0,0,67.96527777777777,68.34027777777777,409.15277777777777,0
2016-03-25 00:00:00+00:00,583.2,992.1,5.427083333333333,47.58,542.6,1001.7,5.409027777777777,55.74,2011.0,2132,14.25,146555.0,146610,1017.9166666666666,12003.0,12265,84.20138888888889,0,0,0,0,105.36805555555556,104.94444444444444,417.8611111111111,0
2016-03-26 00:00:00+00:00,431.7,814.0,4.263888888888889,48.82,433.2,813.5,4.268055555555556,48.93,1964.0,2069,13.909722222222221,146526.0,146579,1017.8333333333334,11405.0,11705,80.13888888888889,0,0,0,0,82.02777777777777,82.16666666666667,417.7708333333333,0
2016-03-27 00:00:00+00:00,502.3,851.5,4.92536231884058,36.2,502.8,855.0,4.946376811594203,36.75,2035.0,2147,15.159420289855072,140081.0,140120,1015.1666666666666,11492.0,11766,84.21014492753623,9,23,16,0,95.21014492753623,95.6231884057971,415.1376811594203,0
2016-03-28 00:00:00+00:00,411.5,710.9,3.884722222222222,29.95,406.7,709.0,3.859027777777778,30.419999999999998,1956.0,2073,13.972222222222221,146032.0,146080,1014.2638888888889,9869.0,10253,69.72916666666667,0,0,0,0,74.30555555555556,73.84027777777777,414.24305555555554,0
2016-03-29 00:00:00+00:00,216.4,441.4,2.2347222222222225,21.76,217.5,442.4,2.2381944444444444,21.85,2141.0,2265,15.23611111111111,145479.0,145529,1010.3888888888889,11317.0,11716,79.90277777777777,0,0,0,0,41.326388888888886,41.34722222222222,410.34027777777777,0
2016-03-30 00:00:00+00:00,378.4,689.4,3.695138888888889,34.02,380.4,691.5,3.711111111111111,34.29,2332.0,2442,16.555555555555557,144769.0,144806,1005.4305555555555,8962.0,9373,63.611111111111114,0,0,0,0,70.74305555555556,70.90277777777777,405.40972222222223,0
2016-03-31 00:00:00+00:00,829.7,1493.2,8.077083333333333,141.91,822.3,1482.4,8.009027777777778,139.78,1811.0,1941,13.083333333333334,145232.0,145281,1008.6875,8262.0,8624,58.52777777777778,0,0,0,0,158.51388888888889,157.11111111111111,408.68055555555554,0
2016-04-01 00:00:00+00:00,544.4,1027.8,5.457638888888889,82.93,534.0,1016.1,5.388888888888889,80.98,1865.0,1998,13.395833333333334,145271.0,145325,1008.9930555555555,6731.0,7056,47.72222222222222,0,0,0,0,105.97222222222223,104.65277777777777,408.9375,0
2016-04-02 00:00:00+00:00,336.6,652.7,3.4069444444444446,37.1,327.4,647.3,3.3687500000000004,38.3,1952.0,2079,13.958333333333334,144730.0,144786,1005.3194444444445,10063.0,10448,71.22916666666667,0,0,0,0,64.86805555555556,64.00694444444444,405.1875,0
2016-04-03 00:00:00+00:00,394.6,724.0,3.8930555555555557,44.230000000000004,390.1,726.9,3.892361111111111,45.25,1917.0,2041,13.694444444444445,145015.0,145057,1007.2013888888889,11844.0,12178,83.40277777777777,0,6,3,0,74.61805555555556,74.59027777777777,407.15972222222223,0
2016-04-04 00:00:00+00:00,991.5,2021.4,10.303472222222222,337.24,990.9,2028.5,10.335416666666667,339.75,2007.0,2124,14.291666666666666,144512.0,144581,1003.7916666666666,12830.0,13040,89.70833333333333,31,129,80,0,203.11111111111111,203.76388888888889,403.74305555555554,0
2016-04-05 00:00:00+00:00,854.5,1518.7,8.197222222222223,120.24000000000001,849.4,1512.2,8.161111111111111,119.0,1872.0,1982,13.340277777777779,144412.0,144440,1003.0138888888889,10388.0,10730,73.21527777777777,0,0,0,0,160.83333333333334,160.15972222222223,402.97222222222223,0
